PCCO;STRAATNAAM;HSNR.;TOEVOEG;POSTCD;PLAATS;STATUS
Q23010001A;ZUID-LINSCHOTERKADE;1;A;3421EJ;OUDEWATER;O
Q23010001C;ZUID-LINSCHOTERKADE;1;C;3421EJ;OUDEWATER;O
Q23010001D;ZUID-LINSCHOTERKADE;1;D;3421EJ;OUDEWATER;O
Q23010001E;ZUID-LINSCHOTERKADE;1;E;3421EJ;OUDEWATER;O
Q23010001F;ZUID-LINSCHOTERKADE;1;F;3421EJ;OUDEWATER;O
Q23010001G;ZUID-LINSCHOTERKADE;1;G;3421EJ;OUDEWATER;O
Q23010001H;ZUID-LINSCHOTERKADE;1;H;3421EJ;OUDEWATER;O
Q23010001I;ZUID-LINSCHOTERKADE;1;I;3421EJ;OUDEWATER;O
Q23010001J;ZUID-LINSCHOTERKADE;1;J;3421EJ;OUDEWATER;O
Q23010001K;ZUID-LINSCHOTERKADE;1;K;3421EJ;OUDEWATER;O
Q23010001L;ZUID-LINSCHOTERKADE;1;L;3421EJ;OUDEWATER;O
Q23010005 ;ZUID-LINSCHOTERKADE;5;;3421EJ;OUDEWATER;O
Q23010006 ;ZUID-LINSCHOTERKADE;6;;3421EJ;OUDEWATER;O
Q23010007 ;ZUID-LINSCHOTERKADE;7;;3421EJ;OUDEWATER;O
Q23010008 ;ZUID-LINSCHOTERKADE;8;;3421EJ;OUDEWATER;O
Q23010009 ;ZUID-LINSCHOTERKADE;9;;3421EJ;OUDEWATER;O
Q23010009A;ZUID-LINSCHOTERKADE;9;A;3421EJ;OUDEWATER;O
Q23010010 ;ZUID-LINSCHOTERKADE;10;;3421EJ;OUDEWATER;O
Q23010011 ;ZUID-LINSCHOTERKADE;11;;3421EJ;OUDEWATER;O
Q26010002 ;LEEUWERINGERSTRAAT;2;;3421AC;OUDEWATER;O
Q28110001 ;WEST IJSSELKADE;1;;3421AZ;OUDEWATER;O
Q28110002 ;WEST IJSSELKADE;2;;3421AZ;OUDEWATER;O
Q28110003 ;WEST IJSSELKADE;3;;3421AZ;OUDEWATER;O
Q28110004 ;WEST IJSSELKADE;4;;3421AZ;OUDEWATER;O
Q28110005 ;WEST IJSSELKADE;5;;3421AZ;OUDEWATER;O
Q28110006 ;WEST IJSSELKADE;6;;3421AZ;OUDEWATER;O
Q28110007 ;WEST IJSSELKADE;7;;3421AZ;OUDEWATER;O
Q34510009 ;GASTHUISSTEEG;9;;3421SR;OUDEWATER;O
Q34510009A;GASTHUISSTEEG;9;A;3421SR;OUDEWATER;O
Q37010013 ;KAPELLESTRAAT;13;;3421CT;OUDEWATER;O
Q37010024A;KAPELLESTRAAT;24;A;3421CV;OUDEWATER;O
Q37010026 ;KAPELLESTRAAT;26;;3421CV;OUDEWATER;O
Q39510001 ;NIEUWE SINGEL;1;;3421TA;OUDEWATER;O
Q39510002 ;NIEUWE SINGEL;2;;3421TA;OUDEWATER;O
Q39510003 ;NIEUWE SINGEL;3;;3421TA;OUDEWATER;O
Q39510003A;NIEUWE SINGEL;3;A;3421TA;OUDEWATER;O
Q39510004 ;NIEUWE SINGEL;4;;3421TA;OUDEWATER;O
Q39510005 ;NIEUWE SINGEL;5;;3421TA;OUDEWATER;O
Q39510006 ;NIEUWE SINGEL;6;;3421TA;OUDEWATER;O
Q39510007 ;NIEUWE SINGEL;7;;3421TA;OUDEWATER;O
Q39510008 ;NIEUWE SINGEL;8;;3421TA;OUDEWATER;O
Q39510009 ;NIEUWE SINGEL;9;;3421TA;OUDEWATER;O
Q40010002 ;LAAN VAN SNELREWAARD;2;;3421EK;OUDEWATER;O
Q40010002A;LAAN VAN SNELREWAARD;2;A;3421EK;OUDEWATER;O
Q40010002B;LAAN VAN SNELREWAARD;2;B;3421EK;OUDEWATER;O
Q40010004 ;LAAN VAN SNELREWAARD;4;;3421EK;OUDEWATER;O
Q40010006 ;LAAN VAN SNELREWAARD;6;;3421EK;OUDEWATER;O
Q40010008 ;LAAN VAN SNELREWAARD;8;;3421EK;OUDEWATER;O
Q40010008A;LAAN VAN SNELREWAARD;8;A;3421EK;OUDEWATER;O
Q40010010 ;LAAN VAN SNELREWAARD;10;;3421EK;OUDEWATER;O
Q40010012 ;LAAN VAN SNELREWAARD;12;;3421EK;OUDEWATER;O
Q40010014 ;LAAN VAN SNELREWAARD;14;;3421EK;OUDEWATER;O
Q44010009 ;NIEUWSTRAAT;9;;3421BT;OUDEWATER;O
Q45010001 ;ZUID IJSSELKADE;1;;3421CN;OUDEWATER;O
Q45010002 ;ZUID IJSSELKADE;2;;3421CN;OUDEWATER;O
Q45010003 ;ZUID IJSSELKADE;3;;3421CN;OUDEWATER;O
Q45010004 ;ZUID IJSSELKADE;4;;3421CN;OUDEWATER;O
Q45010005 ;ZUID IJSSELKADE;5;;3421CN;OUDEWATER;O
Q45010007 ;ZUID IJSSELKADE;7;;3421CN;OUDEWATER;O
Q45510001 ;WESTERWAL;1;;3421BX;OUDEWATER;O
Q45510002 ;WESTERWAL;2;;3421BX;OUDEWATER;O
Q45510003 ;WESTERWAL;3;;3421BX;OUDEWATER;O
Q45510004 ;WESTERWAL;4;;3421BX;OUDEWATER;O
Q45510004A;WESTERWAL;4;A;3421BX;OUDEWATER;O
Q45510005 ;WESTERWAL;5;;3421BX;OUDEWATER;O
Q45510007 ;WESTERWAL;7;;3421BX;OUDEWATER;O
Q45510009 ;WESTERWAL;9;;3421BX;OUDEWATER;O
Q45510011 ;WESTERWAL;11;;3421BX;OUDEWATER;O
Q45510015 ;WESTERWAL;15;;3421BX;OUDEWATER;O
Q46010001 ;IJSSELVERE;1;;3421BV;OUDEWATER;O
Q46010002 ;IJSSELVERE;2;;3421BW;OUDEWATER;O
Q46010003 ;IJSSELVERE;3;;3421BV;OUDEWATER;O
Q46010004 ;IJSSELVERE;4;;3421BW;OUDEWATER;O
Q46010004A;IJSSELVERE;4;A;3421BW;OUDEWATER;O
Q46010005 ;IJSSELVERE;5;;3421BV;OUDEWATER;O
Q46010005A;IJSSELVERE;5;A;3421BV;OUDEWATER;O
Q46010006 ;IJSSELVERE;6;;3421BW;OUDEWATER;O
Q46010007 ;IJSSELVERE;7;;3421BV;OUDEWATER;O
Q46010008 ;IJSSELVERE;8;;3421BW;OUDEWATER;O
Q46010009 ;IJSSELVERE;9;;3421BV;OUDEWATER;O
Q46010010 ;IJSSELVERE;10;;3421BW;OUDEWATER;O
Q46010010A;IJSSELVERE;10;A;3421BW;OUDEWATER;O
Q46010012 ;IJSSELVERE;12;;3421BW;OUDEWATER;O
Q46010013 ;IJSSELVERE;13;;3421BV;OUDEWATER;O
Q46010015 ;IJSSELVERE;15;;3421BV;OUDEWATER;O
Q46010017 ;IJSSELVERE;17;;3421BV;OUDEWATER;O
Q46010021 ;IJSSELVERE;21;;3421BV;OUDEWATER;O
Q46010023 ;IJSSELVERE;23;;3421BV;OUDEWATER;O
Q46010023A;IJSSELVERE;23;A;3421BV;OUDEWATER;O
Q46010025 ;IJSSELVERE;25;;3421BV;OUDEWATER;O
Q46010027 ;IJSSELVERE;27;;3421BV;OUDEWATER;O
Q46010029 ;IJSSELVERE;29;;3421BV;OUDEWATER;O
Q46010031 ;IJSSELVERE;31;;3421BV;OUDEWATER;O
Q46010033 ;IJSSELVERE;33;;3421BV;OUDEWATER;O
Q46010035 ;IJSSELVERE;35;;3421BV;OUDEWATER;O
Q46010037 ;IJSSELVERE;37;;3421BV;OUDEWATER;O
Q46010037A;IJSSELVERE;37;A;3421BV;OUDEWATER;O
Q46010039 ;IJSSELVERE;39;;3421BV;OUDEWATER;O
Q46510001 ;MOLENWAL;1;;3421CM;OUDEWATER;O
Q46510002 ;MOLENWAL;2;;3421CM;OUDEWATER;O
Q46510003 ;MOLENWAL;3;;3421CM;OUDEWATER;O
Q46510004 ;MOLENWAL;4;;3421CM;OUDEWATER;O
Q46510005 ;MOLENWAL;5;;3421CM;OUDEWATER;O
Q46510006 ;MOLENWAL;6;;3421CM;OUDEWATER;O
Q46510008 ;MOLENWAL;8;;3421CM;OUDEWATER;O
Q46510010 ;MOLENWAL;10;;3421CM;OUDEWATER;O
Q46510012 ;MOLENWAL;12;;3421CM;OUDEWATER;O
Q46510014 ;MOLENWAL;14;;3421CM;OUDEWATER;O
Q46510016 ;MOLENWAL;16;;3421CM;OUDEWATER;O
Q46510017 ;MOLENWAL;17;;3421CM;OUDEWATER;O
Q46510018 ;MOLENWAL;18;;3421CM;OUDEWATER;O
Q46510019 ;MOLENWAL;19;;3421CM;OUDEWATER;O
Q46510020 ;MOLENWAL;20;;3421CM;OUDEWATER;O
Q46510021 ;MOLENWAL;21;;3421CM;OUDEWATER;O
Q46510022 ;MOLENWAL;22;;3421CM;OUDEWATER;O
Q46510023 ;MOLENWAL;23;;3421CM;OUDEWATER;O
Q46510024 ;MOLENWAL;24;;3421CM;OUDEWATER;O
Q46510025 ;MOLENWAL;25;;3421CM;OUDEWATER;O
Q46510026 ;MOLENWAL;26;;3421CM;OUDEWATER;O
Q46510027 ;MOLENWAL;27;;3421CM;OUDEWATER;O
Q46510028 ;MOLENWAL;28;;3421CM;OUDEWATER;O
Q46510029 ;MOLENWAL;29;;3421CM;OUDEWATER;O
Q46510030 ;MOLENWAL;30;;3421CM;OUDEWATER;O
Q46510031 ;MOLENWAL;31;;3421CM;OUDEWATER;O
Q46510031A;MOLENWAL;31;A;3421CM;OUDEWATER;O
Q46510031B;MOLENWAL;31;B;3421CM;OUDEWATER;O
Q46510031C;MOLENWAL;31;C;3421CM;OUDEWATER;O
Q46510031D;MOLENWAL;31;D;3421CM;OUDEWATER;O
Q46510031E;MOLENWAL;31;E;3421CM;OUDEWATER;O
Q46510031F;MOLENWAL;31;F;3421CM;OUDEWATER;O
Q46510032 ;MOLENWAL;32;;3421CM;OUDEWATER;O
Q46510033 ;MOLENWAL;33;;3421CM;OUDEWATER;O
Q46510033A;MOLENWAL;33;A;3421CM;OUDEWATER;O
Q46510033B;MOLENWAL;33;B;3421CM;OUDEWATER;O
Q46510033C;MOLENWAL;33;C;3421CM;OUDEWATER;O
Q46510033D;MOLENWAL;33;D;3421CM;OUDEWATER;O
Q46510033E;MOLENWAL;33;E;3421CM;OUDEWATER;O
Q46510034 ;MOLENWAL;34;;3421CM;OUDEWATER;O
Q46510035 ;MOLENWAL;35;;3421CM;OUDEWATER;O
Q46510036 ;MOLENWAL;36;;3421CM;OUDEWATER;O
Q46510037 ;MOLENWAL;37;;3421CM;OUDEWATER;O
Q46510038 ;MOLENWAL;38;;3421CM;OUDEWATER;O
Q46510039 ;MOLENWAL;39;;3421CM;OUDEWATER;O
Q46510040 ;MOLENWAL;40;;3421CM;OUDEWATER;O
Q46510042 ;MOLENWAL;42;;3421CM;OUDEWATER;O
Q46510043 ;MOLENWAL;43;;3421CM;OUDEWATER;O
Q46510044 ;MOLENWAL;44;;3421CM;OUDEWATER;O
Q46510046 ;MOLENWAL;46;;3421CM;OUDEWATER;O
Q46510047 ;MOLENWAL;47;;3421CM;OUDEWATER;O
Q46510048 ;MOLENWAL;48;;3421CM;OUDEWATER;O
Q46510050 ;MOLENWAL;50;;3421CM;OUDEWATER;O
Q46510052 ;MOLENWAL;52;;3421CM;OUDEWATER;O
Q46510054 ;MOLENWAL;54;;3421CM;OUDEWATER;O
Q46510056 ;MOLENWAL;56;;3421CM;OUDEWATER;O
Q46510058 ;MOLENWAL;58;;3421CM;OUDEWATER;O
Q46510060 ;MOLENWAL;60;;3421CM;OUDEWATER;O
Q46510062 ;MOLENWAL;62;;3421CM;OUDEWATER;O
Q46510064 ;MOLENWAL;64;;3421CM;OUDEWATER;O
Q46510066 ;MOLENWAL;66;;3421CM;OUDEWATER;O
Q46510068 ;MOLENWAL;68;;3421CM;OUDEWATER;O
Q46510070 ;MOLENWAL;70;;3421CM;OUDEWATER;O
Q46510072 ;MOLENWAL;72;;3421CM;OUDEWATER;O
Q46510074 ;MOLENWAL;74;;3421CM;OUDEWATER;O
Q46510076 ;MOLENWAL;76;;3421CM;OUDEWATER;O
Q46510078 ;MOLENWAL;78;;3421CM;OUDEWATER;O
Q46510080 ;MOLENWAL;80;;3421CM;OUDEWATER;O
Q46510082 ;MOLENWAL;82;;3421CM;OUDEWATER;O
Q46510084 ;MOLENWAL;84;;3421CM;OUDEWATER;O
Q46510086 ;MOLENWAL;86;;3421CM;OUDEWATER;O
Q46510088 ;MOLENWAL;88;;3421CM;OUDEWATER;O
Q46510090 ;MOLENWAL;90;;3421CM;OUDEWATER;O
Q46510092 ;MOLENWAL;92;;3421CM;OUDEWATER;O
Q47010003 ;MOLENSTRAAT;3;;3421CL;OUDEWATER;O
Q47010004 ;MOLENSTRAAT;4;;3421CL;OUDEWATER;O
Q47010005 ;MOLENSTRAAT;5;;3421CL;OUDEWATER;O
Q47010006 ;MOLENSTRAAT;6;;3421CL;OUDEWATER;O
Q47010007 ;MOLENSTRAAT;7;;3421CL;OUDEWATER;O
Q47010008 ;MOLENSTRAAT;8;;3421CL;OUDEWATER;O
Q47010009 ;MOLENSTRAAT;9;;3421CL;OUDEWATER;O
Q47010010 ;MOLENSTRAAT;10;;3421CL;OUDEWATER;O
Q47010011 ;MOLENSTRAAT;11;;3421CL;OUDEWATER;O
Q47010012 ;MOLENSTRAAT;12;;3421CL;OUDEWATER;O
Q47010013 ;MOLENSTRAAT;13;;3421CL;OUDEWATER;O
Q47010014 ;MOLENSTRAAT;14;;3421CL;OUDEWATER;O
Q47010015 ;MOLENSTRAAT;15;;3421CL;OUDEWATER;O
Q47010016 ;MOLENSTRAAT;16;;3421CL;OUDEWATER;O
Q47010017 ;MOLENSTRAAT;17;;3421CL;OUDEWATER;O
Q47010018 ;MOLENSTRAAT;18;;3421CL;OUDEWATER;O
Q47010020 ;MOLENSTRAAT;20;;3421CL;OUDEWATER;O
Q47010022 ;MOLENSTRAAT;22;;3421CL;OUDEWATER;O
Q47510001 ;STATENLAND;1;;3421GZ;OUDEWATER;O
Q47510003 ;STATENLAND;3;;3421GZ;OUDEWATER;O
Q48010001 ;UTRECHTSE STRAATWEG;1;;3421GL;OUDEWATER;O
Q48010001A;UTRECHTSE STRAATWEG;1;A;3421GL;OUDEWATER;O
Q48010001B;UTRECHTSE STRAATWEG;1;B;3421GL;OUDEWATER;O
Q48010003 ;UTRECHTSE STRAATWEG;3;;3421GL;OUDEWATER;O
Q48010005 ;UTRECHTSE STRAATWEG;5;;3421GL;OUDEWATER;O
Q48010007 ;UTRECHTSE STRAATWEG;7;;3421GL;OUDEWATER;O
Q48010009 ;UTRECHTSE STRAATWEG;9;;3421GL;OUDEWATER;O
Q48010011 ;UTRECHTSE STRAATWEG;11;;3421GL;OUDEWATER;O
Q48010013 ;UTRECHTSE STRAATWEG;13;;3421GL;OUDEWATER;O
Q48010015 ;UTRECHTSE STRAATWEG;15;;3421GL;OUDEWATER;O
Q48010017 ;UTRECHTSE STRAATWEG;17;;3421GL;OUDEWATER;O
Q48010021 ;UTRECHTSE STRAATWEG;21;;3421GL;OUDEWATER;O
Q48010023 ;UTRECHTSE STRAATWEG;23;;3421GL;OUDEWATER;O
Q48010027 ;UTRECHTSE STRAATWEG;27;;3421GL;OUDEWATER;O
Q48010031 ;UTRECHTSE STRAATWEG;31;;3421GL;OUDEWATER;O
Q48010033 ;UTRECHTSE STRAATWEG;33;;3421GL;OUDEWATER;O
Q48010035 ;UTRECHTSE STRAATWEG;35;;3421GL;OUDEWATER;O
Q48010037 ;UTRECHTSE STRAATWEG;37;;3421GL;OUDEWATER;O
Q48010039 ;UTRECHTSE STRAATWEG;39;;3421GM;OUDEWATER;O
Q48010041 ;UTRECHTSE STRAATWEG;41;;3421GM;OUDEWATER;O
Q48010043 ;UTRECHTSE STRAATWEG;43;;3421GM;OUDEWATER;O
Q48010045 ;UTRECHTSE STRAATWEG;45;;3421GM;OUDEWATER;O
Q48010047 ;UTRECHTSE STRAATWEG;47;;3421GM;OUDEWATER;O
Q48010049 ;UTRECHTSE STRAATWEG;49;;3421GM;OUDEWATER;O
Q48010051 ;UTRECHTSE STRAATWEG;51;;3421GM;OUDEWATER;O
Q48010080 ;UTRECHTSE STRAATWEG;80;;3421GP;OUDEWATER;O
Q49010001 ;DAMWEG;1;;3421GS;OUDEWATER;O
Q49010002A;DAMWEG;2;A;3421GS;OUDEWATER;O
Q49010002B;DAMWEG;2;B;3421GS;OUDEWATER;O
Q49010002C;DAMWEG;2;C;3421GS;OUDEWATER;O
Q49010002D;DAMWEG;2;D;3421GS;OUDEWATER;O
Q49010002E;DAMWEG;2;E;3421GS;OUDEWATER;O
Q49010003 ;DAMWEG;3;;3421GS;OUDEWATER;O
Q49010004 ;DAMWEG;4;;3421GS;OUDEWATER;O
Q49010005 ;DAMWEG;5;;3421GS;OUDEWATER;O
Q49010006 ;DAMWEG;6;;3421GS;OUDEWATER;O
Q49010007 ;DAMWEG;7;;3421GS;OUDEWATER;O
Q49010009 ;DAMWEG;9;;3421GS;OUDEWATER;O
Q49010011 ;DAMWEG;11;;3421GS;OUDEWATER;O
Q49110001 ;DAMWEG;2;1;3421GS;OUDEWATER;O
Q49110002 ;DAMWEG;2;2;3421GS;OUDEWATER;O
Q49110003 ;DAMWEG;2;3;3421GS;OUDEWATER;O
Q49110004 ;DAMWEG;2;4;3421GS;OUDEWATER;O
Q49210212 ;WILLESKOP;212;;3421GW;OUDEWATER;O
Q50510031 ;HOENKOOPSE BUURTWEG;31;;3421GA;OUDEWATER;O
Q51010002 ;GOUDSESTRAATWEG;2;;3421GJ;OUDEWATER;O
Q51010004 ;GOUDSESTRAATWEG;4;;3421GJ;OUDEWATER;O
Q51010006 ;GOUDSESTRAATWEG;6;;3421GJ;OUDEWATER;O
Q51010008 ;GOUDSESTRAATWEG;8;;3421GJ;OUDEWATER;O
Q51010008A;GOUDSESTRAATWEG;8;A;3421GJ;OUDEWATER;O
Q51010008B;GOUDSESTRAATWEG;8;B;3421GJ;OUDEWATER;O
Q51010010 ;GOUDSESTRAATWEG;10;;3421GJ;OUDEWATER;O
Q51010012 ;GOUDSESTRAATWEG;12;;3421GJ;OUDEWATER;O
Q55510002 ;ZWIER REGELINKSTRAAT;2;;3421BZ;OUDEWATER;O
Q55510004 ;ZWIER REGELINKSTRAAT;4;;3421BZ;OUDEWATER;O
Q56010004 ;KASTANJEWEG;4;;3421TD;OUDEWATER;O
Q57010006 ;HEKENDORPERWEG;6;;3421VL;OUDEWATER;O
Q57010008 ;HEKENDORPERWEG;8;;3421VL;OUDEWATER;O
Q57010010 ;HEKENDORPERWEG;10;;3421VL;OUDEWATER;O
Q57010012 ;HEKENDORPERWEG;12;;3421VL;OUDEWATER;O
Q57010014 ;HEKENDORPERWEG;14;;3421VL;OUDEWATER;O
Q57010016 ;HEKENDORPERWEG;16;;3421VL;OUDEWATER;O
Q57010018 ;HEKENDORPERWEG;18;;3421VL;OUDEWATER;O
Q57010020 ;HEKENDORPERWEG;20;;3421VL;OUDEWATER;O
Q57010022 ;HEKENDORPERWEG;22;;3421VL;OUDEWATER;O
Q57010024 ;HEKENDORPERWEG;24;;3421VL;OUDEWATER;O
Q57010026 ;HEKENDORPERWEG;26;;3421VL;OUDEWATER;O
Q57010028 ;HEKENDORPERWEG;28;;3421VL;OUDEWATER;O
Q57010030 ;HEKENDORPERWEG;30;;3421VL;OUDEWATER;O
Q57010032 ;HEKENDORPERWEG;32;;3421VL;OUDEWATER;O
Q57010032A;HEKENDORPERWEG;32;A;3421VL;OUDEWATER;O
Q57010034 ;HEKENDORPERWEG;34;;3421VL;OUDEWATER;O
Q57010036 ;HEKENDORPERWEG;36;;3421VL;OUDEWATER;O
Q57010036A;HEKENDORPERWEG;36;A;3421VL;OUDEWATER;O
Q58010002 ;BOEZEMSINGEL;2;;3421VS;OUDEWATER;O
Q58010003 ;BOEZEMSINGEL;3;;3421VS;OUDEWATER;O
Q58010004 ;BOEZEMSINGEL;4;;3421VS;OUDEWATER;O
Q58010005 ;BOEZEMSINGEL;5;;3421VS;OUDEWATER;O
Q58010006 ;BOEZEMSINGEL;6;;3421VS;OUDEWATER;O
Q58010007 ;BOEZEMSINGEL;7;;3421VS;OUDEWATER;O
Q58010008 ;BOEZEMSINGEL;8;;3421VS;OUDEWATER;O
Q58010010 ;BOEZEMSINGEL;10;;3421VS;OUDEWATER;O
Q58010011 ;BOEZEMSINGEL;11;;3421VS;OUDEWATER;O
Q58010012 ;BOEZEMSINGEL;12;;3421VS;OUDEWATER;O
Q58010013 ;BOEZEMSINGEL;13;;3421VS;OUDEWATER;O
Q58010014 ;BOEZEMSINGEL;14;;3421VS;OUDEWATER;O
Q58010015 ;BOEZEMSINGEL;15;;3421VS;OUDEWATER;O
Q58010016 ;BOEZEMSINGEL;16;;3421VS;OUDEWATER;O
Q58010017 ;BOEZEMSINGEL;17;;3421VS;OUDEWATER;O
Q58010018 ;BOEZEMSINGEL;18;;3421VS;OUDEWATER;O
Q58010019 ;BOEZEMSINGEL;19;;3421VS;OUDEWATER;O
Q58010020 ;BOEZEMSINGEL;20;;3421VS;OUDEWATER;O
Q58510001 ;AMBACHTSDREEF;1;;3421VM;OUDEWATER;O
Q58510002 ;AMBACHTSDREEF;2;;3421VP;OUDEWATER;O
Q58510003 ;AMBACHTSDREEF;3;;3421VM;OUDEWATER;O
Q58510005 ;AMBACHTSDREEF;5;;3421VM;OUDEWATER;O
Q58510007 ;AMBACHTSDREEF;7;;3421VM;OUDEWATER;O
Q58510008 ;AMBACHTSDREEF;8;;3421VP;OUDEWATER;O
Q58510009 ;AMBACHTSDREEF;9;;3421VM;OUDEWATER;O
Q58510010 ;AMBACHTSDREEF;10;;3421VP;OUDEWATER;O
Q58510011 ;AMBACHTSDREEF;11;;3421VM;OUDEWATER;O
Q58510012 ;AMBACHTSDREEF;12;;3421VP;OUDEWATER;O
Q58510013 ;AMBACHTSDREEF;13;;3421VM;OUDEWATER;O
Q58510014 ;AMBACHTSDREEF;14;;3421VP;OUDEWATER;O
Q58510015 ;AMBACHTSDREEF;15;;3421VM;OUDEWATER;O
Q58510016 ;AMBACHTSDREEF;16;;3421VP;OUDEWATER;O
Q58510017 ;AMBACHTSDREEF;17;;3421VM;OUDEWATER;O
Q58510018 ;AMBACHTSDREEF;18;;3421VP;OUDEWATER;O
Q58510019 ;AMBACHTSDREEF;19;;3421VM;OUDEWATER;O
Q58510020 ;AMBACHTSDREEF;20;;3421VP;OUDEWATER;O
Q58510021 ;AMBACHTSDREEF;21;;3421VM;OUDEWATER;O
Q58510022 ;AMBACHTSDREEF;22;;3421VP;OUDEWATER;O
Q58510023 ;AMBACHTSDREEF;23;;3421VM;OUDEWATER;O
Q58510024 ;AMBACHTSDREEF;24;;3421VP;OUDEWATER;O
Q58510025 ;AMBACHTSDREEF;25;;3421VM;OUDEWATER;O
Q58510029 ;AMBACHTSDREEF;29;;3421VM;OUDEWATER;O
Q58510030 ;AMBACHTSDREEF;30;;3421VP;OUDEWATER;O
Q58510031 ;AMBACHTSDREEF;31;;3421VM;OUDEWATER;O
Q58510032 ;AMBACHTSDREEF;32;;3421VP;OUDEWATER;O
Q58510033 ;AMBACHTSDREEF;33;;3421VM;OUDEWATER;O
Q58510034 ;AMBACHTSDREEF;34;;3421VR;OUDEWATER;O
Q58510035 ;AMBACHTSDREEF;35;;3421VM;OUDEWATER;O
Q58510036 ;AMBACHTSDREEF;36;;3421VR;OUDEWATER;O
Q58510037 ;AMBACHTSDREEF;37;;3421VN;OUDEWATER;O
Q58510038 ;AMBACHTSDREEF;38;;3421VR;OUDEWATER;O
Q58510039 ;AMBACHTSDREEF;39;;3421VN;OUDEWATER;O
Q58510040 ;AMBACHTSDREEF;40;;3421VR;OUDEWATER;O
Q58510042 ;AMBACHTSDREEF;42;;3421VR;OUDEWATER;O
Q58510043 ;AMBACHTSDREEF;43;;3421VN;OUDEWATER;O
Q58510044 ;AMBACHTSDREEF;44;;3421VR;OUDEWATER;O
Q58510045 ;AMBACHTSDREEF;45;;3421VN;OUDEWATER;O
Q58510046 ;AMBACHTSDREEF;46;;3421VR;OUDEWATER;O
Q58510047 ;AMBACHTSDREEF;47;;3421VN;OUDEWATER;O
Q58510048 ;AMBACHTSDREEF;48;;3421VR;OUDEWATER;O
Q58510049 ;AMBACHTSDREEF;49;;3421VN;OUDEWATER;O
Q58510051 ;AMBACHTSDREEF;51;;3421VN;OUDEWATER;O
Q58510053 ;AMBACHTSDREEF;53;;3421VN;OUDEWATER;O
Q58510057 ;AMBACHTSDREEF;57;;3421VN;OUDEWATER;O
Q58510059 ;AMBACHTSDREEF;59;;3421VN;OUDEWATER;O
Q58510061 ;AMBACHTSDREEF;61;;3421VN;OUDEWATER;O
Q58510063 ;AMBACHTSDREEF;63;;3421VN;OUDEWATER;O
Q58510065 ;AMBACHTSDREEF;65;;3421VN;OUDEWATER;O
Q58510067 ;AMBACHTSDREEF;67;;3421VN;OUDEWATER;O
Q58510069 ;AMBACHTSDREEF;69;;3421VN;OUDEWATER;O
Q58910002 ;OUDE TOUWFABRIEK;2;;3421XZ;OUDEWATER;O
Q58910003 ;OUDE TOUWFABRIEK;3;;3421XZ;OUDEWATER;O
Q58910004 ;OUDE TOUWFABRIEK;4;;3421XZ;OUDEWATER;O
Q58910005 ;OUDE TOUWFABRIEK;5;;3421XZ;OUDEWATER;O
Q58910006 ;OUDE TOUWFABRIEK;6;;3421XZ;OUDEWATER;O
Q58910007 ;OUDE TOUWFABRIEK;7;;3421XZ;OUDEWATER;O
Q58910008 ;OUDE TOUWFABRIEK;8;;3421XZ;OUDEWATER;O
Q58910009 ;OUDE TOUWFABRIEK;9;;3421XZ;OUDEWATER;O
Q58910010 ;OUDE TOUWFABRIEK;10;;3421XZ;OUDEWATER;O
Q58910012 ;OUDE TOUWFABRIEK;12;;3421XZ;OUDEWATER;O
Q58910013 ;OUDE TOUWFABRIEK;13;;3421XZ;OUDEWATER;O
Q58910014 ;OUDE TOUWFABRIEK;14;;3421XZ;OUDEWATER;O
Q58910015 ;OUDE TOUWFABRIEK;15;;3421XZ;OUDEWATER;O
Q58910016 ;OUDE TOUWFABRIEK;16;;3421XZ;OUDEWATER;O
Q58910017 ;OUDE TOUWFABRIEK;17;;3421XZ;OUDEWATER;O
Q58910018 ;OUDE TOUWFABRIEK;18;;3421XZ;OUDEWATER;O
Q58910019 ;OUDE TOUWFABRIEK;19;;3421XZ;OUDEWATER;O
Q58910020 ;OUDE TOUWFABRIEK;20;;3421XZ;OUDEWATER;O
Q58910021 ;OUDE TOUWFABRIEK;21;;3421XZ;OUDEWATER;O
Q58910022 ;OUDE TOUWFABRIEK;22;;3421XZ;OUDEWATER;O
Q58910023 ;OUDE TOUWFABRIEK;23;;3421XZ;OUDEWATER;O
Q58910024 ;OUDE TOUWFABRIEK;24;;3421XZ;OUDEWATER;O
Q58910025 ;OUDE TOUWFABRIEK;25;;3421XZ;OUDEWATER;O
Q58910026 ;OUDE TOUWFABRIEK;26;;3421XZ;OUDEWATER;O
Q58910027 ;OUDE TOUWFABRIEK;27;;3421XZ;OUDEWATER;O
Q58910028 ;OUDE TOUWFABRIEK;28;;3421XZ;OUDEWATER;O
Q58910029 ;OUDE TOUWFABRIEK;29;;3421XZ;OUDEWATER;O
Q58910030 ;OUDE TOUWFABRIEK;30;;3421XZ;OUDEWATER;O
Q58910031 ;OUDE TOUWFABRIEK;31;;3421XZ;OUDEWATER;O
Q58910033 ;OUDE TOUWFABRIEK;33;;3421XZ;OUDEWATER;O
Q58910038 ;OUDE TOUWFABRIEK;38;;3421XZ;OUDEWATER;O
Q58910040 ;OUDE TOUWFABRIEK;40;;3421XZ;OUDEWATER;O
Q58910042 ;OUDE TOUWFABRIEK;42;;3421XZ;OUDEWATER;O
