PCCO;STRAATNAAM;HSNR.;TOEVOEG;POSTCD;PLAATS;STATUS
;;;;;;C
S22510137A;NOORDZIJDSEWEG;137;A;3415RB;POLSBROEK;C
;;;;;;C
S22510137B;NOORDZIJDSEWEG;137;B;3415RB;POLSBROEK;C
;;;;;;C
S22510139 ;NOORDZIJDSEWEG;139;;3415RB;POLSBROEK;C
;;;;;;C
S22510139A;NOORDZIJDSEWEG;139;A;3415RB;POLSBROEK;C
;;;;;;C
S22510139C;NOORDZIJDSEWEG;139;C;3415RB;POLSBROEK;C
;;;;;;C
S22510139D;NOORDZIJDSEWEG;139;D;3415RB;POLSBROEK;C
;;;;;;C
S22510141 ;NOORDZIJDSEWEG;141;;3415RB;POLSBROEK;C
;;;;;;C
S22510143 ;NOORDZIJDSEWEG;143;;3415RB;POLSBROEK;C
;;;;;;C
S22510145 ;NOORDZIJDSEWEG;145;;3415RB;POLSBROEK;C
;;;;;;C
S22510145A;NOORDZIJDSEWEG;145;A;3405RB;POLSBROEK;C
;;;;;;C
S22510147 ;NOORDZIJDSEWEG;147;;3405RB;POLSBROEK;C
;;;;;;C
S22510149 ;NOORDZIJDSEWEG;149;;3415RB;POLSBROEK;C
;;;;;;C
S22510149A;NOORDZIJDSEWEG;149;A;3405RB;POLSBROEK;C
;;;;;;C
S22510151 ;NOORDZIJDSEWEG;151;;3415RB;POLSBROEK;C
;;;;;;C
S22510153 ;NOORDZIJDSEWEG;153;;3415RB;POLSBROEK;C
;;;;;;C
S22510153A;NOORDZIJDSEWEG;153;A;3415RB;POLSBROEK;C
;;;;;;C
S22510155 ;NOORDZIJDSEWEG;155;;3415RB;POLSBROEK;C
;;;;;;C
S22510155A;NOORDZIJDSEWEG;155;A;3415RB;POLSBROEK;C
;;;;;;C
S22510157 ;NOORDZIJDSEWEG;157;;3415RB;POLSBROEK;C
;;;;;;C
S22510159 ;NOORDZIJDSEWEG;159;;3415RB;POLSBROEK;C
;;;;;;C
S22510159A;NOORDZIJDSEWEG;159;A;3415RB;POLSBROEK;C
;;;;;;C
S22510159B;NOORDZIJDSEWEG;159;B;3415RB;POLSBROEK;C
;;;;;;C
S22510161 ;NOORDZIJDSEWEG;161;;3415RC;POLSBROEK;C
;;;;;;C
S22510161A;NOORDZIJDSEWEG;161;A;3415RC;POLSBROEK;C
;;;;;;C
S22510163 ;NOORDZIJDSEWEG;163;;3415RC;POLSBROEK;C
;;;;;;C
S22510165 ;NOORDZIJDSEWEG;165;;3415RC;POLSBROEK;C
;;;;;;C
S22510167 ;NOORDZIJDSEWEG;167;;3405RC;POLSBROEK;C
;;;;;;C
S22510169 ;NOORDZIJDSEWEG;169;;3415RC;POLSBROEK;C
;;;;;;C
S22510169A;NOORDZIJDSEWEG;169;A;3415RC;POLSBROEK;C
;;;;;;C
S22510169B;NOORDZIJDSEWEG;169;B;3415RC;POLSBROEK;C
;;;;;;C
S22510169C;NOORDZIJDSEWEG;169;C;3415RC;POLSBROEK;C
;;;;;;C
S22510169D;NOORDZIJDSEWEG;169;D;3415RC;POLSBROEK;C
;;;;;;C
S22510169E;NOORDZIJDSEWEG;169;E;3415RC;POLSBROEK;C
;;;;;;C
S22510169F;NOORDZIJDSEWEG;169;F;3415RC;POLSBROEK;C
;;;;;;C
S22510169G;NOORDZIJDSEWEG;169;G;3415RC;POLSBROEK;C
;;;;;;C
S22510171 ;NOORDZIJDSEWEG;171;;3405RC;POLSBROEK;C
;;;;;;C
S22510173 ;NOORDZIJDSEWEG;173;;3405RC;POLSBROEK;C
;;;;;;C
S22510175 ;NOORDZIJDSEWEG;175;;3415RC;POLSBROEK;C
;;;;;;C
S22510175.;NOORDZIJDSEWEG;175;.;3415RC;POLSBROEK;C
;;;;;;C
S22510177 ;NOORDZIJDSEWEG;177;;3415RC;POLSBROEK;C
;;;;;;C
S22510177A;NOORDZIJDSEWEG;177;A;3405RC;POLSBROEK;C
;;;;;;C
S22510181 ;NOORDZIJDSEWEG;181;;3405RC;POLSBROEK;C
;;;;;;C
S22510183 ;NOORDZIJDSEWEG;183;;3415RC;POLSBROEK;C
;;;;;;C
S22510183B;NOORDZIJDSEWEG;183;B;3415RC;POLSBROEK;C
;;;;;;C
S22510185 ;NOORDZIJDSEWEG;185;;3405RC;POLSBROEK;C
;;;;;;C
S22510187 ;NOORDZIJDSEWEG;187;;3415RC;POLSBROEK;C
;;;;;;C
S22510187A;NOORDZIJDSEWEG;187;A;3415RC;POLSBROEK;C
;;;;;;C
S22510189 ;NOORDZIJDSEWEG;189;;3415RC;POLSBROEK;C
;;;;;;C
S22510191 ;NOORDZIJDSEWEG;191;;3415RD;POLSBROEK;C
;;;;;;C
S22510191A;NOORDZIJDSEWEG;191;A;3415RD;POLSBROEK;C
;;;;;;C
S22510193 ;NOORDZIJDSEWEG;193;;3415RD;POLSBROEK;C
;;;;;;C
S22510193A;NOORDZIJDSEWEG;193;A;3415RD;POLSBROEK;C
;;;;;;C
S22510195 ;NOORDZIJDSEWEG;195;;3405RD;POLSBROEK;C
;;;;;;C
S22510197 ;NOORDZIJDSEWEG;197;;3405RD;POLSBROEK;C
;;;;;;C
S22510199 ;NOORDZIJDSEWEG;199;;3405RD;POLSBROEK;C
;;;;;;C
S22510201 ;NOORDZIJDSEWEG;201;;3415RD;POLSBROEK;C
;;;;;;C
S22510201A;NOORDZIJDSEWEG;201;A;3415RD;POLSBROEK;C
;;;;;;C
S22510203 ;NOORDZIJDSEWEG;203;;3415RD;POLSBROEK;C
;;;;;;C
S22510223B;NOORDZIJDSEWEG;223;B;3415RE;POLSBROEK;C
;;;;;;C
S22510225 ;NOORDZIJDSEWEG;225;;3405RE;POLSBROEK;C
;;;;;;C
S22510237 ;NOORDZIJDSEWEG;237;;3405RE;POLSBROEK;C
;;;;;;C
T08410016A;S GRAVENBROEKSEWEG;16;A;2811GE;REEUWIJK;C
;;;;;;C
T10810001 ;DR.A. SCHEYGRONDLAAN;1;;2811GN;REEUWIJK;C
;;;;;;C
T10810002 ;DR.A. SCHEYGRONDLAAN;2;;2811GN;REEUWIJK;C
;;;;;;C
T10810003 ;DR.A. SCHEYGRONDLAAN;3;;2811GN;REEUWIJK;C
;;;;;;C
T10810004 ;DR.A. SCHEYGRONDLAAN;4;;2811GN;REEUWIJK;C
;;;;;;C
T10810005 ;DR.A. SCHEYGRONDLAAN;5;;2811GN;REEUWIJK;C
;;;;;;C
T10810006 ;DR.A. SCHEYGRONDLAAN;6;;2811GN;REEUWIJK;C
;;;;;;C
T10810007 ;DR.A. SCHEYGRONDLAAN;7;;2811GN;REEUWIJK;C
;;;;;;C
T10810008 ;DR.A. SCHEYGRONDLAAN;8;;2811GN;REEUWIJK;C
;;;;;;C
T10810009 ;DR.A. SCHEYGRONDLAAN;9;;2811GN;REEUWIJK;C
;;;;;;C
T10810010 ;DR.A. SCHEYGRONDLAAN;10;;2811GN;REEUWIJK;C
;;;;;;C
T10810011 ;DR.A. SCHEYGRONDLAAN;11;;2811GN;REEUWIJK;C
;;;;;;C
T10810012 ;DR.A. SCHEYGRONDLAAN;12;;2811GN;REEUWIJK;C
;;;;;;C
T10810013 ;DR.A. SCHEYGRONDLAAN;13;;2811GN;REEUWIJK;C
;;;;;;C
T10810014 ;DR.A. SCHEYGRONDLAAN;14;;2811GN;REEUWIJK;C
;;;;;;C
T10810015 ;DR.A. SCHEYGRONDLAAN;15;;2811GN;REEUWIJK;C
;;;;;;C
T10810016 ;DR.A. SCHEYGRONDLAAN;16;;2811GN;REEUWIJK;C
;;;;;;C
T10810017 ;DR.A. SCHEYGRONDLAAN;17;;2811GN;REEUWIJK;C
;;;;;;C
T10810018 ;DR.A. SCHEYGRONDLAAN;18;;2811GN;REEUWIJK;C
;;;;;;C
T10810020 ;DR.A. SCHEYGRONDLAAN;20;;2811GN;REEUWIJK;C
;;;;;;C
T16410070P;MIEREAKKER;70;P;2811BB;REEUWIJK;C
;;;;;;C
T16810003 ;RIETGORS;3;;2811AS;REEUWIJK;C
;;;;;;C
T16810016 ;RIETGORS;16;;2811AV;REEUWIJK;C
;;;;;;C
T16810018 ;RIETGORS;18;;2811AV;REEUWIJK;C
;;;;;;C
T16810032 ;RIETGORS;32;;2811AV;REEUWIJK;C
;;;;;;C
T16810040 ;RIETGORS;40;;2811AV;REEUWIJK;C
;;;;;;C
T16810090 ;RIETGORS;90;;2811AX;REEUWIJK;C
;;;;;;C
T16810096 ;RIETGORS;96;;2811AX;REEUWIJK;C
;;;;;;C
T29210001 ;VEENMOS;1;;2811GP;REEUWIJK;C
;;;;;;C
T29210002 ;VEENMOS;2;;2811GP;REEUWIJK;C
;;;;;;C
T29210003 ;VEENMOS;3;;2811GP;REEUWIJK;C
;;;;;;C
T29210004 ;VEENMOS;4;;2811GP;REEUWIJK;C
;;;;;;C
T29210005 ;VEENMOS;5;;2811GP;REEUWIJK;C
;;;;;;C
T29210006 ;VEENMOS;6;;2811GP;REEUWIJK;C
;;;;;;C
T29210007 ;VEENMOS;7;;2811GP;REEUWIJK;C
;;;;;;C
T29210008 ;VEENMOS;8;;2811GP;REEUWIJK;C
;;;;;;C
T29210009 ;VEENMOS;9;;2811GP;REEUWIJK;C
;;;;;;C
T29210010 ;VEENMOS;10;;2811GP;REEUWIJK;C
;;;;;;C
T29210011 ;VEENMOS;11;;2811GP;REEUWIJK;C
;;;;;;C
T29210012 ;VEENMOS;12;;2811GP;REEUWIJK;C
;;;;;;C
T29210013 ;VEENMOS;13;;2811GP;REEUWIJK;C
;;;;;;C
T29210014 ;VEENMOS;14;;2811GP;REEUWIJK;C
;;;;;;C
T29210015 ;VEENMOS;15;;2811GP;REEUWIJK;C
;;;;;;C
T29210017 ;VEENMOS;17;;2811GP;REEUWIJK;C
;;;;;;C
T29210019 ;VEENMOS;19;;2811GP;REEUWIJK;C
;;;;;;C
T29210021 ;VEENMOS;21;;2811GP;REEUWIJK;C
;;;;;;C
T29210023 ;VEENMOS;23;;2811GP;REEUWIJK;C
;;;;;;C
T29210025 ;VEENMOS;25;;2811GP;REEUWIJK;C
;;;;;;C
T29210027 ;VEENMOS;27;;2811GP;REEUWIJK;C
;;;;;;C
T29210029 ;VEENMOS;29;;2811GP;REEUWIJK;C
;;;;;;C
T29210031 ;VEENMOS;31;;2811GP;REEUWIJK;C
;;;;;;C
T29210033 ;VEENMOS;33;;2811GP;REEUWIJK;C
;;;;;;C
T31210042 ;LEERMOS;42;;2811GW;REEUWIJK;C
;;;;;;C
T31610007 ;STERREMOS;7;;2811GX;REEUWIJK;C
;;;;;;C
T31610016 ;STERREMOS;16;;2811GZ;REEUWIJK;C
;;;;;;C
T31610019 ;STERREMOS;19;;2811GX;REEUWIJK;C
;;;;;;C
T34410011 ;ZOUTMANSWEG;11;;2811EX;REEUWIJK;C
;;;;;;C
T34410036A;ZOUTMANSWEG;36;A;2811ET;REEUWIJK;C
;;;;;;C
T34410042A;ZOUTMANSWEG;42;A;2811ET;REEUWIJK;C
;;;;;;C
T34410064B;ZOUTMANSWEG;64;B;2811EV;REEUWIJK;C
;;;;;;C
T34410076A;ZOUTMANSWEG;76;A;2811EV;REEUWIJK;C
;;;;;;C
T34810048 ;EDISONSTRAAT;48;;2811EM;REEUWIJK;C
;;;;;;C
T36810115 ;RAADHUISWEG;115;;2811HX;REEUWIJK;C
;;;;;;C
T37210049 ;MOERWEIDE;49;;2811JC;REEUWIJK;C
;;;;;;C
T37210051 ;MOERWEIDE;51;;2811JC;REEUWIJK;C
;;;;;;C
T37210054 ;MOERWEIDE;54;;2811JD;REEUWIJK;C
;;;;;;C
T37210057 ;MOERWEIDE;57;;2811JC;REEUWIJK;C
;;;;;;C
T37210059 ;MOERWEIDE;59;;2811JC;REEUWIJK;C
;;;;;;C
T37210095 ;MOERWEIDE;95;;2811JC;REEUWIJK;C
;;;;;;C
T37610001 ;OUDEWEG;1;;2811NM;REEUWIJK;C
;;;;;;C
T37610003 ;OUDEWEG;3;;2811NM;REEUWIJK;C
;;;;;;C
T40810009 ;GR.V.PRINSTERERLAAN;9;;2811VG;REEUWIJK;C
;;;;;;C
T40810013 ;GR.V.PRINSTERERLAAN;13;;2811VG;REEUWIJK;C
;;;;;;C
T40810027 ;GR.V.PRINSTERERLAAN;27;;2811VG;REEUWIJK;C
;;;;;;C
T41610020 ;GROENE ZOOM;20;;2811VJ;REEUWIJK;C
;;;;;;C
T41610025 ;GROENE ZOOM;25;;2811VJ;REEUWIJK;C
;;;;;;C
T41610026 ;GROENE ZOOM;26;;2811VJ;REEUWIJK;C
;;;;;;C
T42810084 ;JOHN RAEDECKERSINGEL;84;;2811VL;REEUWIJK;C
;;;;;;C
T52410006 ;KON WILHELMINASTRAAT;6;;2811TV;REEUWIJK;C
;;;;;;C
T52410008 ;KON WILHELMINASTRAAT;8;;2811TV;REEUWIJK;C
;;;;;;C
T52410012 ;KON WILHELMINASTRAAT;12;;2811TV;REEUWIJK;C
;;;;;;C
T52410016 ;KON WILHELMINASTRAAT;16;;2811TV;REEUWIJK;C
;;;;;;C
T52410018 ;KON WILHELMINASTRAAT;18;;2811TV;REEUWIJK;C
;;;;;;C
T52410020 ;KON WILHELMINASTRAAT;20;;2811TV;REEUWIJK;C
;;;;;;C
T52410022 ;KON WILHELMINASTRAAT;22;;2811TV;REEUWIJK;C
;;;;;;C
T52410024 ;KON WILHELMINASTRAAT;24;;2811TV;REEUWIJK;C
;;;;;;C
T52410026 ;KON WILHELMINASTRAAT;26;;2811TV;REEUWIJK;C
;;;;;;C
T52410028 ;KON WILHELMINASTRAAT;28;;2811TV;REEUWIJK;C
;;;;;;C
T52410030 ;KON WILHELMINASTRAAT;30;;2811TV;REEUWIJK;C
;;;;;;C
T52410032 ;KON WILHELMINASTRAAT;32;;2811TV;REEUWIJK;C
;;;;;;C
T52410034 ;KON WILHELMINASTRAAT;34;;2811TV;REEUWIJK;C
;;;;;;C
T52410036 ;KON WILHELMINASTRAAT;36;;2811TV;REEUWIJK;C
;;;;;;C
T52410038 ;KON WILHELMINASTRAAT;38;;2811TV;REEUWIJK;C
;;;;;;C
T52410040 ;KON WILHELMINASTRAAT;40;;2811TV;REEUWIJK;C
;;;;;;C
T52410042 ;KON WILHELMINASTRAAT;42;;2811TV;REEUWIJK;C
;;;;;;C
T52410044 ;KON WILHELMINASTRAAT;44;;2811TV;REEUWIJK;C
;;;;;;C
T52410046 ;KON WILHELMINASTRAAT;46;;2811TV;REEUWIJK;C
;;;;;;C
T52410048 ;KON WILHELMINASTRAAT;48;;2811TV;REEUWIJK;C
;;;;;;C
T52410050 ;KON WILHELMINASTRAAT;50;;2811TV;REEUWIJK;C
;;;;;;C
T52410052 ;KON WILHELMINASTRAAT;52;;2811TW;REEUWIJK;C
;;;;;;C
T52410054 ;KON WILHELMINASTRAAT;54;;2811TW;REEUWIJK;C
;;;;;;C
T52410056 ;KON WILHELMINASTRAAT;56;;2811TW;REEUWIJK;C
;;;;;;C
T52410058 ;KON WILHELMINASTRAAT;58;;2811TW;REEUWIJK;C
;;;;;;C
T52410060 ;KON WILHELMINASTRAAT;60;;2811TW;REEUWIJK;C
;;;;;;C
T52410062 ;KON WILHELMINASTRAAT;62;;2811TW;REEUWIJK;C
;;;;;;C
T52410064 ;KON WILHELMINASTRAAT;64;;2811TW;REEUWIJK;C
;;;;;;C
T52410066 ;KON WILHELMINASTRAAT;66;;2811TW;REEUWIJK;C
;;;;;;C
T52410068 ;KON WILHELMINASTRAAT;68;;2811TW;REEUWIJK;C
;;;;;;C
T52410070 ;KON WILHELMINASTRAAT;70;;2811TW;REEUWIJK;C
;;;;;;C
T52410072 ;KON WILHELMINASTRAAT;72;;2811TW;REEUWIJK;C
;;;;;;C
T52410074 ;KON WILHELMINASTRAAT;74;;2811TW;REEUWIJK;C
;;;;;;C
T52410076 ;KON WILHELMINASTRAAT;76;;2811TW;REEUWIJK;C
;;;;;;C
T52410078 ;KON WILHELMINASTRAAT;78;;2811TW;REEUWIJK;C
;;;;;;C
T52410080 ;KON WILHELMINASTRAAT;80;;2811TW;REEUWIJK;C
;;;;;;C
T52410082 ;KON WILHELMINASTRAAT;82;;2811TW;REEUWIJK;C
;;;;;;C
T52410084 ;KON WILHELMINASTRAAT;84;;2811TW;REEUWIJK;C
;;;;;;C
T52410086 ;KON WILHELMINASTRAAT;86;;2811TW;REEUWIJK;C
;;;;;;C
T52410088 ;KON WILHELMINASTRAAT;88;;2811TW;REEUWIJK;C
;;;;;;C
T53510001 ;KERKVLIETHOF;1;;2811JZ;REEUWIJK;C
;;;;;;C
T53510002 ;KERKVLIETHOF;2;;2811JZ;REEUWIJK;C
;;;;;;C
T53510003 ;KERKVLIETHOF;3;;2811JZ;REEUWIJK;C
;;;;;;C
T53510004 ;KERKVLIETHOF;4;;2811JZ;REEUWIJK;C
;;;;;;C
T53510010 ;KERKVLIETHOF;10;;2811JZ;REEUWIJK;C
;;;;;;C
T54010001 ;DORPSWEG;1;;2811KE;REEUWIJK;C
;;;;;;C
T54010001A;DORPSWEG;1;A;2811KE;REEUWIJK;C
;;;;;;C
T54010002 ;DORPSWEG;2;;2811KH;REEUWIJK;C
;;;;;;C
T54010007 ;DORPSWEG;7;;2811KE;REEUWIJK;C
;;;;;;C
T54010020 ;DORPSWEG;20;;2811KH;REEUWIJK;C
;;;;;;C
T54010021 ;DORPSWEG;21;;2811KG;REEUWIJK;C
;;;;;;C
T54010024 ;DORPSWEG;24;;2811KH;REEUWIJK;C
;;;;;;C
T54010036C;DORPSWEG;36;C;2811KJ;REEUWIJK;C
;;;;;;C
T54010044 ;DORPSWEG;44;;2811KJ;REEUWIJK;C
;;;;;;C
T54410008 ;REEWAL;8;;2811PT;REEUWIJK;C
;;;;;;C
T54410016 ;REEWAL;16;;2811PT;REEUWIJK;C
;;;;;;C
T54410027 ;REEWAL;27;;2811PV;REEUWIJK;C
;;;;;;C
T55210001 ;KWEKERSPAD;1;;2811PW;REEUWIJK;C
;;;;;;C
T55210002 ;KWEKERSPAD;2;;2811PW;REEUWIJK;C
;;;;;;C
T55210004 ;KWEKERSPAD;4;;2811PW;REEUWIJK;C
;;;;;;C
T55210005 ;KWEKERSPAD;5;;2811PW;REEUWIJK;C
;;;;;;C
T55610001 ;MIDDELBURGSEWEG;1;;2811PL;REEUWIJK;C
;;;;;;C
T55610003 ;MIDDELBURGSEWEG;3;;2811PL;REEUWIJK;C
;;;;;;C
T55610004A;MIDDELBURGSEWEG;4;A;2811PL;REEUWIJK;C
;;;;;;C
T55610005 ;MIDDELBURGSEWEG;5;;2811PL;REEUWIJK;C
;;;;;;C
T55610005A;MIDDELBURGSEWEG;5;A;2811PL;REEUWIJK;C
;;;;;;C
T55610006 ;MIDDELBURGSEWEG;6;;2811PL;REEUWIJK;C
;;;;;;C
T55610007 ;MIDDELBURGSEWEG;7;;2811PL;REEUWIJK;C
;;;;;;C
T55610007A;MIDDELBURGSEWEG;7;A;2811PL;REEUWIJK;C
;;;;;;C
T55610008 ;MIDDELBURGSEWEG;8;;2811PL;REEUWIJK;C
;;;;;;C
T55610008A;MIDDELBURGSEWEG;8;A;2811PL;REEUWIJK;C
;;;;;;C
T55610009 ;MIDDELBURGSEWEG;9;;2811PL;REEUWIJK;C
;;;;;;C
T55610011 ;MIDDELBURGSEWEG;11;;2811PM;REEUWIJK;C
;;;;;;C
T55610012 ;MIDDELBURGSEWEG;12;;2811PL;REEUWIJK;C
;;;;;;C
T55610013 ;MIDDELBURGSEWEG;13;;2811PM;REEUWIJK;C
;;;;;;C
T55610014 ;MIDDELBURGSEWEG;14;;2811PL;REEUWIJK;C
;;;;;;C
T55610015 ;MIDDELBURGSEWEG;15;;2811PM;REEUWIJK;C
;;;;;;C
T55610017 ;MIDDELBURGSEWEG;17;;2811PM;REEUWIJK;C
;;;;;;C
T55610017A;MIDDELBURGSEWEG;17;A;2811PM;REEUWIJK;C
;;;;;;C
T55610018 ;MIDDELBURGSEWEG;18;;2811PL;REEUWIJK;C
;;;;;;C
T55610019 ;MIDDELBURGSEWEG;19;;2811PM;REEUWIJK;C
;;;;;;C
T55610020 ;MIDDELBURGSEWEG;20;;2811PL;REEUWIJK;C
;;;;;;C
T55610021 ;MIDDELBURGSEWEG;21;;2811PM;REEUWIJK;C
;;;;;;C
T55610022 ;MIDDELBURGSEWEG;22;;2811PL;REEUWIJK;C
;;;;;;C
T55610023 ;MIDDELBURGSEWEG;23;;2811PM;REEUWIJK;C
;;;;;;C
T55610025 ;MIDDELBURGSEWEG;25;;2811PM;REEUWIJK;C
;;;;;;C
T55610027 ;MIDDELBURGSEWEG;27;;2811PM;REEUWIJK;C
;;;;;;C
T55610029 ;MIDDELBURGSEWEG;29;;2811PM;REEUWIJK;C
;;;;;;C
T55610030 ;MIDDELBURGSEWEG;30;;2811PM;REEUWIJK;C
;;;;;;C
T55610032 ;MIDDELBURGSEWEG;32;;2811PM;REEUWIJK;C
;;;;;;C
T55610040 ;MIDDELBURGSEWEG;40;;2811PM;REEUWIJK;C
;;;;;;C
T55610042 ;MIDDELBURGSEWEG;42;;2811PM;REEUWIJK;C
;;;;;;C
T55610044 ;MIDDELBURGSEWEG;44;;2811PN;REEUWIJK;C
;;;;;;C
T55610052 ;MIDDELBURGSEWEG;52;;2811PN;REEUWIJK;C
;;;;;;C
T55610054 ;MIDDELBURGSEWEG;54;;2811PN;REEUWIJK;C
;;;;;;C
T55610056 ;MIDDELBURGSEWEG;56;;2811PN;REEUWIJK;C
;;;;;;C
T55610058 ;MIDDELBURGSEWEG;58;;2811PN;REEUWIJK;C
;;;;;;C
T55610060 ;MIDDELBURGSEWEG;60;;2811PN;REEUWIJK;C
;;;;;;C
T55610062 ;MIDDELBURGSEWEG;62;;2811PN;REEUWIJK;C
;;;;;;C
T55610066 ;MIDDELBURGSEWEG;66;;2811PN;REEUWIJK;C
;;;;;;C
T55610068 ;MIDDELBURGSEWEG;68;;2811PN;REEUWIJK;C
;;;;;;C
T55610072 ;MIDDELBURGSEWEG;72;;2811PN;REEUWIJK;C
;;;;;;C
T55610074 ;MIDDELBURGSEWEG;74;;2811PN;REEUWIJK;C
;;;;;;C
T56010001 ;BERKENBROEK;1;;2811NZ;REEUWIJK;C
;;;;;;C
T56010002 ;BERKENBROEK;2;;2811NZ;REEUWIJK;C
;;;;;;C
T56010003 ;BERKENBROEK;3;;2811NZ;REEUWIJK;C
;;;;;;C
T56010004 ;BERKENBROEK;4;;2811NZ;REEUWIJK;C
;;;;;;C
T56010005 ;BERKENBROEK;5;;2811NZ;REEUWIJK;C
;;;;;;C
T56010007 ;BERKENBROEK;7;;2811NZ;REEUWIJK;C
;;;;;;C
T56010008 ;BERKENBROEK;8;;2811NZ;REEUWIJK;C
;;;;;;C
T56010009 ;BERKENBROEK;9;;2811NZ;REEUWIJK;C
;;;;;;C
T56010010A;BERKENBROEK;10;A;2811NZ;REEUWIJK;C
;;;;;;C
T56010011 ;BERKENBROEK;11;;2811NZ;REEUWIJK;C
;;;;;;C
T56010012 ;BERKENBROEK;12;;2811NZ;REEUWIJK;C
;;;;;;C
T56010015 ;BERKENBROEK;15;;2811NZ;REEUWIJK;C
;;;;;;C
T56010017 ;BERKENBROEK;17;;2811NZ;REEUWIJK;C
;;;;;;C
T56010018 ;BERKENBROEK;18;;2811NZ;REEUWIJK;C
;;;;;;C
T56010019 ;BERKENBROEK;19;;2811NZ;REEUWIJK;C
;;;;;;C
T56010020 ;BERKENBROEK;20;;2811NZ;REEUWIJK;C
;;;;;;C
T56010021 ;BERKENBROEK;21;;2811NZ;REEUWIJK;C
;;;;;;C
T56010022 ;BERKENBROEK;22;;2811NZ;REEUWIJK;C
;;;;;;C
T56010023 ;BERKENBROEK;23;;2811NZ;REEUWIJK;C
;;;;;;C
T56010024 ;BERKENBROEK;24;;2811NZ;REEUWIJK;C
;;;;;;C
T56010025 ;BERKENBROEK;25;;2811NZ;REEUWIJK;C
;;;;;;C
T56010026 ;BERKENBROEK;26;;2811NZ;REEUWIJK;C
;;;;;;C
T56010028 ;BERKENBROEK;28;;2811NZ;REEUWIJK;C
;;;;;;C
T56010030 ;BERKENBROEK;30;;2811NZ;REEUWIJK;C
;;;;;;C
T56410002 ;NIEUWEWEG;2;;2811PP;REEUWIJK;C
;;;;;;C
T56410004 ;NIEUWEWEG;4;;2811PP;REEUWIJK;C
;;;;;;C
T56410006 ;NIEUWEWEG;6;;2811PP;REEUWIJK;C
;;;;;;C
T56410006A;NIEUWEWEG;6;A;2811PP;REEUWIJK;C
;;;;;;C
T56410008 ;NIEUWEWEG;8;;2811PP;REEUWIJK;C
;;;;;;C
T56410010 ;NIEUWEWEG;10;;2811PP;REEUWIJK;C
;;;;;;C
T56410012 ;NIEUWEWEG;12;;2811PP;REEUWIJK;C
;;;;;;C
T56410014 ;NIEUWEWEG;14;;2811PP;REEUWIJK;C
;;;;;;C
T56410016 ;NIEUWEWEG;16;;2811PP;REEUWIJK;C
;;;;;;C
T56410018 ;NIEUWEWEG;18;;2811PP;REEUWIJK;C
;;;;;;C
T56410020 ;NIEUWEWEG;20;;2811PP;REEUWIJK;C
;;;;;;C
T56410022 ;NIEUWEWEG;22;;2811PP;REEUWIJK;C
;;;;;;C
T56410026 ;NIEUWEWEG;26;;2811PP;REEUWIJK;C
;;;;;;C
T56410028 ;NIEUWEWEG;28;;2811PP;REEUWIJK;C
;;;;;;C
T56410030 ;NIEUWEWEG;30;;2811PP;REEUWIJK;C
;;;;;;C
T57210001 ;RANDENBURGSEWEG;1;;2811PR;REEUWIJK;C
;;;;;;C
T57210001A;RANDENBURGSEWEG;1;A;2811PR;REEUWIJK;C
;;;;;;C
T57210002 ;RANDENBURGSEWEG;2;;2811PR;REEUWIJK;C
;;;;;;C
T57210002B;RANDENBURGSEWEG;2;B;2811PR;REEUWIJK;C
;;;;;;C
T57210003 ;RANDENBURGSEWEG;3;;2811PR;REEUWIJK;C
;;;;;;C
T57210004 ;RANDENBURGSEWEG;4;;2811PR;REEUWIJK;C
;;;;;;C
T57210005A;RANDENBURGSEWEG;5;A;2811PR;REEUWIJK;C
;;;;;;C
T57210006 ;RANDENBURGSEWEG;6;;2811PR;REEUWIJK;C
;;;;;;C
T57210006A;RANDENBURGSEWEG;6;A;2811PR;REEUWIJK;C
;;;;;;C
T57210007 ;RANDENBURGSEWEG;7;;2811PR;REEUWIJK;C
;;;;;;C
T57210008 ;RANDENBURGSEWEG;8;;2811PR;REEUWIJK;C
;;;;;;C
T57210010 ;RANDENBURGSEWEG;10;;2811PR;REEUWIJK;C
;;;;;;C
T57210036 ;RANDENBURGSEWEG;36;;2811PS;REEUWIJK;C
;;;;;;C
T57610001 ;MIDDELWEG;1;;2811PK;REEUWIJK;C
;;;;;;C
T57610002 ;MIDDELWEG;2;;2811PK;REEUWIJK;C
;;;;;;C
T57610006 ;MIDDELWEG;6;;2811PK;REEUWIJK;C
;;;;;;C
T58010001 ;TEMPELDIJK;1;;2811PH;REEUWIJK;C
;;;;;;C
T58010001A;TEMPELDIJK;1;A;2811PH;REEUWIJK;C
;;;;;;C
T58010002 ;TEMPELDIJK;2;;2811PH;REEUWIJK;C
;;;;;;C
T58010003 ;TEMPELDIJK;3;;2811PH;REEUWIJK;C
;;;;;;C
T58010005 ;TEMPELDIJK;5;;2811PH;REEUWIJK;C
;;;;;;C
T58010006 ;TEMPELDIJK;6;;2811PH;REEUWIJK;C
;;;;;;C
T58010007 ;TEMPELDIJK;7;;2811PH;REEUWIJK;C
;;;;;;C
T58010009 ;TEMPELDIJK;9;;2811PJ;REEUWIJK;C
;;;;;;C
T58010011 ;TEMPELDIJK;11;;2811PJ;REEUWIJK;C
;;;;;;C
T58010012 ;TEMPELDIJK;12;;2811PH;REEUWIJK;C
;;;;;;C
